feature,importance
F1330,0.0
F1329,0.0
F1328,0.0
F1327,0.0
F1314,0.0
F1325,0.0
F1324,0.0
F1322,0.0
F1319,0.0
F1318,0.0
F1317,0.0
F1316,0.0
F1315,0.0
F1326,0.0
F1275,0.0
F1274,0.0
F1272,0.0
F1271,0.0
F1270,0.0
F1269,0.0
F1268,0.0
F1297,0.0
F1266,0.0
F1265,0.0
F1264,0.0
F1263,0.0
F1262,0.0
F1261,0.0
F1260,0.0
F1259,0.0
F1267,0.0
F1296,0.0
F1295,0.0
F1294,0.0
F1293,0.0
F1292,0.0
F1291,0.0
F1290,0.0
F1289,0.0
F1276,0.0
F1287,0.0
F1286,0.0
F1284,0.0
F1283,0.0
F1282,0.0
F1280,0.0
F1278,0.0
F1277,0.0
F1288,0.0
F1087,0.0
F1086,0.0
F1085,0.0
F1083,0.0
F1082,0.0
F1081,0.0
F1080,0.0
F1184,0.0
F1078,0.0
F1077,0.0
F1076,0.0
F1075,0.0
F1074,0.0
F1073,0.0
F1072,0.0
F1071,0.0
F1079,0.0
F1104,0.0
F1103,0.0
F1102,0.0
F1101,0.0
F1100,0.0
F1099,0.0
F1098,0.0
F1088,0.0
F1096,0.0
F1095,0.0
F1094,0.0
F1093,0.0
F1092,0.0
F1091,0.0
F1090,0.0
F1089,0.0
F1097,0.0
F1051,0.0
F1050,0.0
F1049,0.0
F1048,0.0
F1047,0.0
F1046,0.0
F1044,0.0
F1070,0.0
F1041,0.0
F1040,0.0
F1039,0.0
F1038,0.0
F1037,0.0
F1036,0.0
F1035,0.0
F1034,0.0
F1042,0.0
F1069,0.0
F1068,0.0
F1067,0.0
F1066,0.0
F1065,0.0
F1064,0.0
F1063,0.0
F1052,0.0
F1061,0.0
F1060,0.0
F1059,0.0
F1058,0.0
F1056,0.0
F1055,0.0
F1054,0.0
F1053,0.0
F1062,0.0
F1160,0.0
F1159,0.0
F1158,0.0
F1157,0.0
F1156,0.0
F1155,0.0
F1152,0.0
F1106,0.0
F1150,0.0
F1149,0.0
F1148,0.0
F1147,0.0
F1146,0.0
F1145,0.0
F1144,0.0
F1143,0.0
F1151,0.0
F1183,0.0
F1182,0.0
F1181,0.0
F1180,0.0
F1179,0.0
F1178,0.0
F1176,0.0
F1161,0.0
F1174,0.0
F1173,0.0
F1170,0.0
F1169,0.0
F1168,0.0
F1164,0.0
F1163,0.0
F1162,0.0
F1175,0.0
F1123,0.0
F1122,0.0
F1121,0.0
F1120,0.0
F1119,0.0
F1118,0.0
F1117,0.0
F1142,0.0
F1115,0.0
F1114,0.0
F1113,0.0
F1112,0.0
F1111,0.0
F1110,0.0
F1109,0.0
F1108,0.0
F1116,0.0
F1141,0.0
F1140,0.0
F1139,0.0
F1138,0.0
F1137,0.0
F1136,0.0
F1135,0.0
F1134,0.0
F1124,0.0
F1132,0.0
F1131,0.0
F1130,0.0
F1129,0.0
F1128,0.0
F1127,0.0
F1126,0.0
F1125,0.0
F1133,0.0
F271,0.0
F269,0.0
F266,0.0
F264,0.0
F263,0.0
F258,0.0
F255,0.0
F749,0.0
F250,0.0
F249,0.0
F247,0.0
F246,0.0
F244,0.0
F243,0.0
F241,0.0
F240,0.0
F252,0.0
F297,0.0
F296,0.0
F287,0.0
F286,0.0
F285,0.0
F283,0.0
F282,0.0
F272,0.0
F280,0.0
F279,0.0
F278,0.0
F277,0.0
F276,0.0
F275,0.0
F274,0.0
F273,0.0
F281,0.0
F219,0.0
F218,0.0
F217,0.0
F216,0.0
F215,0.0
F214,0.0
F213,0.0
F238,0.0
F211,0.0
F210,0.0
F209,0.0
F208,0.0
F207,0.0
F206,0.0
F205,0.0
F204,0.0
F212,0.0
F237,0.0
F235,0.0
F234,0.0
F233,0.0
F232,0.0
F231,0.0
F230,0.0
F220,0.0
F228,0.0
F227,0.0
F226,0.0
F225,0.0
F224,0.0
F223,0.0
F222,0.0
F221,0.0
F229,0.0
F372,0.0
F363,0.0
F362,0.0
F360,0.0
F359,0.0
F358,0.0
F357,0.0
F299,0.0
F354,0.0
F352,0.0
F351,0.0
F349,0.0
F348,0.0
F346,0.0
F345,0.0
F343,0.0
F355,0.0
F404,0.0
F403,0.0
F402,0.0
F401,0.0
F400,0.0
F399,0.0
F397,0.0
F373,0.0
F394,0.0
F381,0.0
F380,0.0
F378,0.0
F377,0.0
F376,0.0
F375,0.0
F374,0.0
F396,0.0
F316,0.0
F315,0.0
F314,0.0
F313,0.0
F312,0.0
F311,0.0
F310,0.0
F342,0.0
F308,0.0
F307,0.0
F306,0.0
F305,0.0
F304,0.0
F303,0.0
F302,0.0
F300,0.0
F309,0.0
F340,0.0
F339,0.0
F338,0.0
F335,0.0
F334,0.0
F333,0.0
F331,0.0
F330,0.0
F317,0.0
F328,0.0
F325,0.0
F324,0.0
F323,0.0
F322,0.0
F321,0.0
F319,0.0
F318,0.0
F329,0.0
F57,0.0
F56,0.0
F55,0.0
F54,0.0
F53,0.0
F52,0.0
F50,0.0
F203,0.0
F47,0.0
F46,0.0
F44,0.0
F43,0.0
F41,0.0
F40,0.0
F38,0.0
F37,0.0
F49,0.0
F76,0.0
F75,0.0
F74,0.0
F73,0.0
F72,0.0
F71,0.0
F70,0.0
F58,0.0
F68,0.0
F67,0.0
F66,0.0
F65,0.0
F64,0.0
F63,0.0
F62,0.0
F60,0.0
F69,0.0
F16,0.0
F15,0.0
F14,0.0
F13,0.0
F12,0.0
F11,0.0
F10,0.0
F35,0.0
F3775_missing,0.0
F3777_missing,0.0
F24,0.0
F3567_missing,0.0
F8,0.0
F7,0.0
F6,0.0
F5,0.0
F3,0.0
F34,0.0
F33,0.0
F32,0.0
F31,0.0
F30,0.0
F29,0.0
F28,0.0
F17,0.0
F25,0.0
F3892_missing,0.0
F23,0.0
F22,0.0
F21,0.0
F20,0.0
F19,0.0
F18,0.0
F27,0.0
F167,0.0
F166,0.0
F165,0.0
F164,0.0
F162,0.0
F161,0.0
F155,0.0
F85,0.0
F152,0.0
F151,0.0
F144,0.0
F142,0.0
F139,0.0
F138,0.0
F136,0.0
F135,0.0
F153,0.0
F202,0.0
F201,0.0
F200,0.0
F199,0.0
F198,0.0
F195,0.0
F180,0.0
F168,0.0
F177,0.0
F175,0.0
F174,0.0
F173,0.0
F172,0.0
F171,0.0
F170,0.0
F169,0.0
F178,0.0
F104,0.0
F103,0.0
F102,0.0
F101,0.0
F99,0.0
F98,0.0
F97,0.0
F133,0.0
F95,0.0
F94,0.0
F93,0.0
F92,0.0
F91,0.0
F90,0.0
F88,0.0
F87,0.0
F96,0.0
F132,0.0
F130,0.0
F129,0.0
F127,0.0
F125,0.0
F124,0.0
F122,0.0
F121,0.0
F105,0.0
F117,0.0
F112,0.0
F111,0.0
F110,0.0
F109,0.0
F108,0.0
F107,0.0
F106,0.0
F119,0.0
F661,0.0
F660,0.0
F659,0.0
F658,0.0
F657,0.0
F656,0.0
F655,0.0
F405,0.0
F653,0.0
F652,0.0
F651,0.0
F650,0.0
F649,0.0
F648,0.0
F647,0.0
F646,0.0
F654,0.0
F679,0.0
F678,0.0
F677,0.0
F676,0.0
F675,0.0
F674,0.0
F672,0.0
F662,0.0
F670,0.0
F669,0.0
F668,0.0
F667,0.0
F666,0.0
F665,0.0
F664,0.0
F663,0.0
F671,0.0
F627,0.0
F626,0.0
F624,0.0
F623,0.0
F622,0.0
F621,0.0
F620,0.0
F645,0.0
F618,0.0
F617,0.0
F616,0.0
F615,0.0
F614,0.0
F613,0.0
F612,0.0
F611,0.0
F619,0.0
F644,0.0
F643,0.0
F642,0.0
F641,0.0
F640,0.0
F639,0.0
F638,0.0
F628,0.0
F636,0.0
F635,0.0
F634,0.0
F633,0.0
F632,0.0
F631,0.0
F630,0.0
F629,0.0
F637,0.0
F731,0.0
F730,0.0
F729,0.0
F728,0.0
F727,0.0
F726,0.0
F725,0.0
F680,0.0
F723,0.0
F722,0.0
F721,0.0
F720,0.0
F719,0.0
F718,0.0
F717,0.0
F716,0.0
F724,0.0
F748,0.0
F747,0.0
F746,0.0
F745,0.0
F744,0.0
F743,0.0
F742,0.0
F732,0.0
F740,0.0
F739,0.0
F738,0.0
F737,0.0
F736,0.0
F735,0.0
F734,0.0
F733,0.0
F741,0.0
F696,0.0
F695,0.0
F694,0.0
F693,0.0
F692,0.0
F691,0.0
F690,0.0
F715,0.0
F688,0.0
F687,0.0
F686,0.0
F685,0.0
F684,0.0
F683,0.0
F682,0.0
F681,0.0
F689,0.0
F714,0.0
F713,0.0
F712,0.0
F711,0.0
F710,0.0
F709,0.0
F708,0.0
F707,0.0
F697,0.0
F705,0.0
F704,0.0
F703,0.0
F702,0.0
F701,0.0
F700,0.0
F699,0.0
F698,0.0
F706,0.0
F478,0.0
F477,0.0
F476,0.0
F475,0.0
F474,0.0
F473,0.0
F472,0.0
F610,0.0
F467,0.0
F465,0.0
F464,0.0
F463,0.0
F462,0.0
F461,0.0
F460,0.0
F459,0.0
F468,0.0
F507,0.0
F506,0.0
F505,0.0
F504,0.0
F503,0.0
F502,0.0
F501,0.0
F480,0.0
F498,0.0
F489,0.0
F487,0.0
F486,0.0
F484,0.0
F483,0.0
F482,0.0
F481,0.0
F499,0.0
F426,0.0
F425,0.0
F421,0.0
F420,0.0
F419,0.0
F418,0.0
F417,0.0
F456,0.0
F415,0.0
F414,0.0
F413,0.0
F412,0.0
F410,0.0
F409,0.0
F407,0.0
F406,0.0
F416,0.0
F453,0.0
F451,0.0
F450,0.0
F448,0.0
F447,0.0
F445,0.0
F444,0.0
F427,0.0
F441,0.0
F439,0.0
F438,0.0
F436,0.0
F433,0.0
F432,0.0
F431,0.0
F430,0.0
F442,0.0
F581,0.0
F580,0.0
F579,0.0
F578,0.0
F577,0.0
F576,0.0
F575,0.0
F508,0.0
F572,0.0
F569,0.0
F566,0.0
F564,0.0
F561,0.0
F559,0.0
F558,0.0
F555,0.0
F574,0.0
F609,0.0
F608,0.0
F607,0.0
F606,0.0
F605,0.0
F604,0.0
F603,0.0
F582,0.0
F600,0.0
F591,0.0
F589,0.0
F588,0.0
F586,0.0
F585,0.0
F584,0.0
F583,0.0
F601,0.0
F527,0.0
F526,0.0
F523,0.0
F522,0.0
F521,0.0
F520,0.0
F519,0.0
F553,0.0
F517,0.0
F516,0.0
F515,0.0
F514,0.0
F513,0.0
F512,0.0
F511,0.0
F509,0.0
F518,0.0
F552,0.0
F550,0.0
F549,0.0
F547,0.0
F546,0.0
F544,0.0
F543,0.0
F541,0.0
F528,0.0
F538,0.0
F536,0.0
F535,0.0
F534,0.0
F533,0.0
F532,0.0
F530,0.0
F529,0.0
F540,0.0
F2190,0.0
F2189,0.0
F2188,0.0
F2187,0.0
F2186,0.0
F2183,0.0
F2181,0.0
F1334,0.0
F2179,0.0
F2178,0.0
F2177,0.0
F2176,0.0
F2175,0.0
F2174,0.0
F2173,0.0
F2172,0.0
F2180,0.0
F2207,0.0
F2206,0.0
F2205,0.0
F2204,0.0
F2203,0.0
F2202,0.0
F2201,0.0
F2191,0.0
F2199,0.0
F2198,0.0
F2197,0.0
F2196,0.0
F2195,0.0
F2194,0.0
F2193,0.0
F2192,0.0
F2200,0.0
F2153,0.0
F2152,0.0
F2151,0.0
F2148,0.0
F2144,0.0
F2143,0.0
F2138,0.0
F2171,0.0
F2133,0.0
F2132,0.0
F2131,0.0
F2130,0.0
F2129,0.0
F2128,0.0
F2127,0.0
F2126,0.0
F2135,0.0
F2170,0.0
F2169,0.0
F2168,0.0
F2167,0.0
F2166,0.0
F2165,0.0
F2164,0.0
F2154,0.0
F2162,0.0
F2161,0.0
F2160,0.0
F2159,0.0
F2158,0.0
F2157,0.0
F2156,0.0
F2155,0.0
F2163,0.0
F2265,0.0
F2264,0.0
F2263,0.0
F2262,0.0
F2260,0.0
F2259,0.0
F2258,0.0
F2208,0.0
F2256,0.0
F2255,0.0
F2254,0.0
F2253,0.0
F2252,0.0
F2250,0.0
F2249,0.0
F2247,0.0
F2257,0.0
F2293,0.0
F2289,0.0
F2288,0.0
F2287,0.0
F2285,0.0
F2284,0.0
F2283,0.0
F2266,0.0
F2279,0.0
F2276,0.0
F2275,0.0
F2273,0.0
F2272,0.0
F2270,0.0
F2269,0.0
F2267,0.0
F2282,0.0
F2224,0.0
F2223,0.0
F2222,0.0
F2221,0.0
F2220,0.0
F2219,0.0
F2218,0.0
F2246,0.0
F2216,0.0
F2215,0.0
F2214,0.0
F2213,0.0
F2212,0.0
F2211,0.0
F2210,0.0
F2209,0.0
F2217,0.0
F2245,0.0
F2244,0.0
F2243,0.0
F2242,0.0
F2240,0.0
F2239,0.0
F2237,0.0
F2236,0.0
F2225,0.0
F2234,0.0
F2233,0.0
F2232,0.0
F2231,0.0
F2229,0.0
F2228,0.0
F2227,0.0
F2226,0.0
F2235,0.0
F2022,0.0
F2021,0.0
F2020,0.0
F2019,0.0
F2018,0.0
F2017,0.0
F2016,0.0
F2125,0.0
F2014,0.0
F2013,0.0
F2012,0.0
F2011,0.0
F2010,0.0
F2007,0.0
F2006,0.0
F2005,0.0
F2015,0.0
F2049,0.0
F2048,0.0
F2047,0.0
F2046,0.0
F2045,0.0
F2044,0.0
F2043,0.0
F2023,0.0
F2039,0.0
F2036,0.0
F2033,0.0
F2031,0.0
F2027,0.0
F2026,0.0
F2025,0.0
F2024,0.0
F2042,0.0
F1986,0.0
F1985,0.0
F1984,0.0
F1983,0.0
F1982,0.0
F1981,0.0
F1980,0.0
F2004,0.0
F1978,0.0
F1977,0.0
F1976,0.0
F1975,0.0
F1974,0.0
F1973,0.0
F1972,0.0
F1970,0.0
F1979,0.0
F2003,0.0
F2002,0.0
F2001,0.0
F2000,0.0
F1999,0.0
F1998,0.0
F1997,0.0
F1987,0.0
F1995,0.0
F1994,0.0
F1993,0.0
F1992,0.0
F1991,0.0
F1990,0.0
F1989,0.0
F1988,0.0
F1996,0.0
F2107,0.0
F2106,0.0
F2105,0.0
F2104,0.0
F2103,0.0
F2102,0.0
F2101,0.0
F2050,0.0
F2099,0.0
F2098,0.0
F2097,0.0
F2096,0.0
F2095,0.0
F2094,0.0
F2093,0.0
F2092,0.0
F2100,0.0
F2124,0.0
F2123,0.0
F2122,0.0
F2121,0.0
F2120,0.0
F2119,0.0
F2118,0.0
F2108,0.0
F2116,0.0
F2115,0.0
F2114,0.0
F2113,0.0
F2112,0.0
F2111,0.0
F2110,0.0
F2109,0.0
F2117,0.0
F2066,0.0
F2065,0.0
F2064,0.0
F2063,0.0
F2062,0.0
F2061,0.0
F2060,0.0
F2091,0.0
F2058,0.0
F2057,0.0
F2056,0.0
F2055,0.0
F2054,0.0
F2053,0.0
F2052,0.0
F2051,0.0
F2059,0.0
F2090,0.0
F2089,0.0
F2088,0.0
F2087,0.0
F2086,0.0
F2085,0.0
F2084,0.0
F2083,0.0
F2067,0.0
F2081,0.0
F2080,0.0
F2078,0.0
F2073,0.0
F2072,0.0
F2071,0.0
F2070,0.0
F2069,0.0
F2082,0.0
F2587,0.0
F2585,0.0
F2584,0.0
F2580,0.0
F2579,0.0
F2578,0.0
F2577,0.0
F2294,0.0
F2575,0.0
F2572,0.0
F2569,0.0
F2568,0.0
F2566,0.0
F2565,0.0
F2563,0.0
F2562,0.0
F2576,0.0
F2621,0.0
F2619,0.0
F2618,0.0
F2616,0.0
F2615,0.0
F2613,0.0
F2612,0.0
F2588,0.0
F2598,0.0
F2597,0.0
F2596,0.0
F2594,0.0
F2593,0.0
F2592,0.0
F2591,0.0
F2589,0.0
F2610,0.0
F2536,0.0
F2533,0.0
F2532,0.0
F2530,0.0
F2528,0.0
F2526,0.0
F2525,0.0
F2560,0.0
F2523,0.0
F2522,0.0
F2521,0.0
F2519,0.0
F2518,0.0
F2516,0.0
F2515,0.0
F2513,0.0
F2524,0.0
F2559,0.0
F2557,0.0
F2556,0.0
F2554,0.0
F2553,0.0
F2551,0.0
F2550,0.0
F2538,0.0
F2547,0.0
F2546,0.0
F2545,0.0
F2544,0.0
F2542,0.0
F2541,0.0
F2540,0.0
F2539,0.0
F2549,0.0
F2710,0.0
F2698,0.0
F2697,0.0
F2696,0.0
F2695,0.0
F2694,0.0
F2693,0.0
F2622,0.0
F2691,0.0
F2690,0.0
F2689,0.0
F2685,0.0
F2682,0.0
F2680,0.0
F2679,0.0
F2678,0.0
F2692,0.0
F2734,0.0
F2733,0.0
F2731,0.0
F2730,0.0
F2728,0.0
F2727,0.0
F2726,0.0
F2712,0.0
F2723,0.0
F2721,0.0
F2720,0.0
F2719,0.0
F2717,0.0
F2716,0.0
F2715,0.0
F2713,0.0
F2725,0.0
F2650,0.0
F2649,0.0
F2648,0.0
F2646,0.0
F2644,0.0
F2636,0.0
F2634,0.0
F2677,0.0
F2631,0.0
F2630,0.0
F2628,0.0
F2627,0.0
F2626,0.0
F2625,0.0
F2624,0.0
F2623,0.0
F2633,0.0
F2676,0.0
F2675,0.0
F2674,0.0
F2672,0.0
F2671,0.0
F2669,0.0
F2668,0.0
F2666,0.0
F2652,0.0
F2663,0.0
F2662,0.0
F2660,0.0
F2659,0.0
F2657,0.0
F2656,0.0
F2654,0.0
F2653,0.0
F2665,0.0
F2366,0.0
F2364,0.0
F2363,0.0
F2362,0.0
F2361,0.0
F2359,0.0
F2358,0.0
F2512,0.0
F2356,0.0
F2355,0.0
F2354,0.0
F2353,0.0
F2352,0.0
F2351,0.0
F2348,0.0
F2347,0.0
F2357,0.0
F2397,0.0
F2396,0.0
F2395,0.0
F2394,0.0
F2393,0.0
F2392,0.0
F2391,0.0
F2367,0.0
F2379,0.0
F2378,0.0
F2376,0.0
F2375,0.0
F2373,0.0
F2372,0.0
F2370,0.0
F2369,0.0
F2381,0.0
F2321,0.0
F2320,0.0
F2318,0.0
F2317,0.0
F2315,0.0
F2305,0.0
F2304,0.0
F2346,0.0
F2302,0.0
F2301,0.0
F2300,0.0
F2299,0.0
F2298,0.0
F2297,0.0
F2296,0.0
F2295,0.0
F2303,0.0
F2343,0.0
F2341,0.0
F2340,0.0
F2339,0.0
F2338,0.0
F2336,0.0
F2335,0.0
F2323,0.0
F2332,0.0
F2331,0.0
F2330,0.0
F2329,0.0
F2328,0.0
F2327,0.0
F2326,0.0
F2324,0.0
F2333,0.0
F2471,0.0
F2469,0.0
F2468,0.0
F2466,0.0
F2465,0.0
F2463,0.0
F2462,0.0
F2398,0.0
F2459,0.0
F2457,0.0
F2456,0.0
F2454,0.0
F2452,0.0
F2451,0.0
F2449,0.0
F2448,0.0
F2460,0.0
F2510,0.0
F2501,0.0
F2500,0.0
F2499,0.0
F2498,0.0
F2497,0.0
F2496,0.0
F2472,0.0
F2494,0.0
F2493,0.0
F2492,0.0
F2490,0.0
F2487,0.0
F2483,0.0
F2482,0.0
F2475,0.0
F2495,0.0
F2425,0.0
F2424,0.0
F2423,0.0
F2422,0.0
F2421,0.0
F2420,0.0
F2419,0.0
F2447,0.0
F2417,0.0
F2415,0.0
F2414,0.0
F2412,0.0
F2402,0.0
F2401,0.0
F2400,0.0
F2399,0.0
F2418,0.0
F2446,0.0
F2445,0.0
F2443,0.0
F2442,0.0
F2441,0.0
F2440,0.0
F2439,0.0
F2438,0.0
F2426,0.0
F2436,0.0
F2435,0.0
F2433,0.0
F2432,0.0
F2430,0.0
F2429,0.0
F2428,0.0
F2427,0.0
F2437,0.0
F1531,0.0
F1530,0.0
F1529,0.0
F1528,0.0
F1527,0.0
F1526,0.0
F1525,0.0
F1965,0.0
F1523,0.0
F1522,0.0
F1521,0.0
F1520,0.0
F1519,0.0
F1518,0.0
F1517,0.0
F1516,0.0
F1524,0.0
F1550,0.0
F1549,0.0
F1548,0.0
F1547,0.0
F1546,0.0
F1545,0.0
F1544,0.0
F1532,0.0
F1542,0.0
F1541,0.0
F1540,0.0
F1539,0.0
F1538,0.0
F1536,0.0
F1535,0.0
F1534,0.0
F1543,0.0
F1496,0.0
F1495,0.0
F1494,0.0
F1493,0.0
F1492,0.0
F1488,0.0
F1487,0.0
F1515,0.0
F1485,0.0
F1484,0.0
F1483,0.0
F1482,0.0
F1481,0.0
F1480,0.0
F1479,0.0
F1478,0.0
F1486,0.0
F1514,0.0
F1513,0.0
F1512,0.0
F1511,0.0
F1510,0.0
F1509,0.0
F1508,0.0
F1497,0.0
F1506,0.0
F1505,0.0
F1504,0.0
F1503,0.0
F1502,0.0
F1500,0.0
F1499,0.0
F1498,0.0
F1507,0.0
F1613,0.0
F1612,0.0
F1611,0.0
F1610,0.0
F1607,0.0
F1604,0.0
F1601,0.0
F1551,0.0
F1596,0.0
F1595,0.0
F1593,0.0
F1592,0.0
F1591,0.0
F1590,0.0
F1589,0.0
F1588,0.0
F1600,0.0
F1630,0.0
F1629,0.0
F1628,0.0
F1627,0.0
F1626,0.0
F1625,0.0
F1624,0.0
F1614,0.0
F1622,0.0
F1621,0.0
F1620,0.0
F1619,0.0
F1618,0.0
F1617,0.0
F1616,0.0
F1615,0.0
F1623,0.0
F1567,0.0
F1566,0.0
F1565,0.0
F1564,0.0
F1563,0.0
F1562,0.0
F1561,0.0
F1587,0.0
F1559,0.0
F1558,0.0
F1557,0.0
F1556,0.0
F1555,0.0
F1554,0.0
F1553,0.0
F1552,0.0
F1560,0.0
F1586,0.0
F1585,0.0
F1584,0.0
F1583,0.0
F1582,0.0
F1581,0.0
F1580,0.0
F1579,0.0
F1568,0.0
F1577,0.0
F1576,0.0
F1575,0.0
F1574,0.0
F1573,0.0
F1572,0.0
F1571,0.0
F1569,0.0
F1578,0.0
F1385,0.0
F1384,0.0
F1383,0.0
F1382,0.0
F1380,0.0
F1379,0.0
F1378,0.0
F1476,0.0
F1376,0.0
F1375,0.0
F1374,0.0
F1373,0.0
F1372,0.0
F1371,0.0
F1370,0.0
F1369,0.0
F1377,0.0
F1404,0.0
F1403,0.0
F1402,0.0
F1401,0.0
F1400,0.0
F1399,0.0
F1398,0.0
F1386,0.0
F1396,0.0
F1395,0.0
F1394,0.0
F1392,0.0
F1391,0.0
F1390,0.0
F1389,0.0
F1388,0.0
F1397,0.0
F1350,0.0
F1349,0.0
F1348,0.0
F1347,0.0
F1346,0.0
F1345,0.0
F1344,0.0
F1368,0.0
F1342,0.0
F1341,0.0
F1340,0.0
F1339,0.0
F1338,0.0
F1337,0.0
F1336,0.0
F1335,0.0
F1343,0.0
F1367,0.0
F1366,0.0
F1365,0.0
F1364,0.0
F1363,0.0
F1362,0.0
F1361,0.0
F1351,0.0
F1359,0.0
F1358,0.0
F1357,0.0
F1356,0.0
F1355,0.0
F1354,0.0
F1353,0.0
F1352,0.0
F1360,0.0
F1458,0.0
F1457,0.0
F1456,0.0
F1455,0.0
F1454,0.0
F1453,0.0
F1452,0.0
F1405,0.0
F1450,0.0
F1449,0.0
F1448,0.0
F1447,0.0
F1446,0.0
F1445,0.0
F1444,0.0
F1443,0.0
F1451,0.0
F1475,0.0
F1474,0.0
F1473,0.0
F1472,0.0
F1471,0.0
F1470,0.0
F1469,0.0
F1459,0.0
F1467,0.0
F1466,0.0
F1465,0.0
F1464,0.0
F1463,0.0
F1462,0.0
F1461,0.0
F1460,0.0
F1468,0.0
F1421,0.0
F1420,0.0
F1419,0.0
F1418,0.0
F1417,0.0
F1416,0.0
F1415,0.0
F1442,0.0
F1413,0.0
F1412,0.0
F1411,0.0
F1410,0.0
F1409,0.0
F1408,0.0
F1407,0.0
F1406,0.0
F1414,0.0
F1441,0.0
F1440,0.0
F1439,0.0
F1438,0.0
F1437,0.0
F1436,0.0
F1435,0.0
F1434,0.0
F1422,0.0
F1432,0.0
F1430,0.0
F1428,0.0
F1427,0.0
F1426,0.0
F1425,0.0
F1424,0.0
F1423,0.0
F1433,0.0
F1856,0.0
F1855,0.0
F1854,0.0
F1853,0.0
F1852,0.0
F1851,0.0
F1850,0.0
F1631,0.0
F1848,0.0
F1847,0.0
F1846,0.0
F1845,0.0
F1844,0.0
F1843,0.0
F1842,0.0
F1841,0.0
F1849,0.0
F1879,0.0
F1878,0.0
F1877,0.0
F1876,0.0
F1875,0.0
F1874,0.0
F1873,0.0
F1857,0.0
F1871,0.0
F1870,0.0
F1869,0.0
F1868,0.0
F1866,0.0
F1865,0.0
F1864,0.0
F1862,0.0
F1872,0.0
F1809,0.0
F1808,0.0
F1807,0.0
F1806,0.0
F1805,0.0
F1804,0.0
F1803,0.0
F1840,0.0
F1801,0.0
F1800,0.0
F1799,0.0
F1798,0.0
F1797,0.0
F1796,0.0
F1795,0.0
F1794,0.0
F1802,0.0
F1839,0.0
F1838,0.0
F1837,0.0
F1836,0.0
F1835,0.0
F1834,0.0
F1833,0.0
F1811,0.0
F1831,0.0
F1830,0.0
F1829,0.0
F1828,0.0
F1827,0.0
F1826,0.0
F1823,0.0
F1817,0.0
F1832,0.0
F1945,0.0
F1944,0.0
F1943,0.0
F1942,0.0
F1941,0.0
F1940,0.0
F1939,0.0
F1880,0.0
F1937,0.0
F1936,0.0
F1935,0.0
F1934,0.0
F1931,0.0
F1930,0.0
F1918,0.0
F1917,0.0
F1938,0.0
F1964,0.0
F1962,0.0
F1961,0.0
F1959,0.0
F1958,0.0
F1957,0.0
F1956,0.0
F1946,0.0
F1954,0.0
F1953,0.0
F1952,0.0
F1951,0.0
F1950,0.0
F1949,0.0
F1948,0.0
F1947,0.0
F1955,0.0
F1897,0.0
F1896,0.0
F1895,0.0
F1893,0.0
F1892,0.0
F1891,0.0
F1890,0.0
F1916,0.0
F1888,0.0
F1887,0.0
F1886,0.0
F1885,0.0
F1884,0.0
F1883,0.0
F1882,0.0
F1881,0.0
F1889,0.0
F1915,0.0
F1914,0.0
F1913,0.0
F1912,0.0
F1911,0.0
F1910,0.0
F1909,0.0
F1908,0.0
F1898,0.0
F1906,0.0
F1905,0.0
F1904,0.0
F1903,0.0
F1902,0.0
F1901,0.0
F1900,0.0
F1899,0.0
F1907,0.0
F1689,0.0
F1688,0.0
F1687,0.0
F1686,0.0
F1684,0.0
F1683,0.0
F1682,0.0
F1793,0.0
F1680,0.0
F1679,0.0
F1678,0.0
F1677,0.0
F1676,0.0
F1675,0.0
F1674,0.0
F1673,0.0
F1681,0.0
F1714,0.0
F1712,0.0
F1709,0.0
F1704,0.0
F1703,0.0
F1701,0.0
F1700,0.0
F1690,0.0
F1698,0.0
F1697,0.0
F1696,0.0
F1695,0.0
F1694,0.0
F1693,0.0
F1692,0.0
F1691,0.0
F1699,0.0
F1654,0.0
F1653,0.0
F1652,0.0
F1650,0.0
F1649,0.0
F1648,0.0
F1646,0.0
F1672,0.0
F1643,0.0
F1641,0.0
F1638,0.0
F1637,0.0
F1635,0.0
F1634,0.0
F1633,0.0
F1632,0.0
F1645,0.0
F1671,0.0
F1670,0.0
F1669,0.0
F1668,0.0
F1667,0.0
F1666,0.0
F1665,0.0
F1655,0.0
F1663,0.0
F1662,0.0
F1661,0.0
F1660,0.0
F1659,0.0
F1658,0.0
F1657,0.0
F1656,0.0
F1664,0.0
F1775,0.0
F1774,0.0
F1773,0.0
F1772,0.0
F1771,0.0
F1770,0.0
F1769,0.0
F1715,0.0
F1767,0.0
F1766,0.0
F1765,0.0
F1764,0.0
F1763,0.0
F1762,0.0
F1761,0.0
F1760,0.0
F1768,0.0
F1792,0.0
F1791,0.0
F1790,0.0
F1789,0.0
F1788,0.0
F1787,0.0
F1786,0.0
F1776,0.0
F1784,0.0
F1783,0.0
F1782,0.0
F1781,0.0
F1780,0.0
F1779,0.0
F1778,0.0
F1777,0.0
F1785,0.0
F1733,0.0
F1732,0.0
F1731,0.0
F1730,0.0
F1729,0.0
F1728,0.0
F1727,0.0
F1758,0.0
F1725,0.0
F1724,0.0
F1723,0.0
F1722,0.0
F1721,0.0
F1720,0.0
F1718,0.0
F1717,0.0
F1726,0.0
F1757,0.0
F1756,0.0
F1754,0.0
